n,m,v10
128,1320,4.5242526038
128,1321,4.0742830769
128,1322,5.3966378314
128,1323,10.2225499826
128,1324,8.3800908511
128,1325,6.6059325028
128,1326,4.3422582373
128,1327,9.0233868298
128,1328,8.9470903213
128,1329,7.1536821233
128,1330,8.0402087717
128,1331,5.7808070957
128,1332,2.9794602209
128,1333,6.6158261761
128,1334,7.2005691609
128,1335,8.1212288005
128,1336,6.3374532660
128,1337,4.1573173519
128,1338,8.8666934513
128,1339,9.5001895579
128,1340,10.2360522775
128,1341,4.7477164720
128,1342,4.4924788866
128,1343,8.6682326552
128,1344,9.5008838645
128,1345,4.7365183211
128,1346,7.2235111565
128,1347,4.8037848285
128,1348,7.9330779018
128,1349,7.6456490420
128,1350,5.7773643288
128,1351,8.4533467238
128,1352,6.1058154620
128,1353,8.3495453195
128,1354,11.2996052760
128,1355,-0.0000000215
128,1356,7.1224042375
128,1357,8.3955103486
128,1358,8.9109346162
128,1359,8.1358944674
128,1360,9.2852429243
128,1361,8.4620743775
128,1362,9.4250531718
128,1363,9.9218528428
128,1364,1.3292954420
128,1365,1.7693447786
128,1366,8.1279141297
128,1367,6.2439084396
128,1368,9.5090379344
128,1369,10.2744875850
128,1370,9.3510883311
128,1371,6.8355242745
128,1372,10.9561437231
128,1373,7.1818310599
128,1374,6.2405815265
128,1375,0.0000000000
128,1376,8.7281278010
128,1377,5.9383631985
128,1378,10.4548350366
128,1379,4.8918586175
128,1380,7.0616639364
128,1381,7.6176557152
128,1382,10.6404439790
128,1383,9.2107741575
128,1384,7.3001530074
128,1385,-0.0000000000
128,1386,5.3683027749
128,1387,11.0822846742
128,1388,9.5254609884
128,1389,9.6488326019
128,1390,7.3838052251
128,1391,9.5342276734
128,1392,5.2187404542
128,1393,7.2405705931
128,1394,9.7772395100
128,1395,9.1184133479
128,1396,1.9399470223
128,1397,2.0915395643
128,1398,9.0764486199
128,1399,7.7426374824
128,1400,11.4291014621
128,1401,6.5905240450
128,1402,5.6790175242
128,1403,5.6365292543
128,1404,10.4136989875
128,1405,8.4056250509
128,1406,2.8156070098
128,1407,6.0279692897
128,1408,9.9297398630
128,1409,5.9643776819
128,1410,4.0442000861
128,1411,7.4272602908
128,1412,5.6440595877
128,1413,5.9302519277
128,1414,9.8536831879
128,1415,9.0685038571
128,1416,6.4804348315
128,1417,5.4359150362
128,1418,1.3199698921
128,1419,6.9143390631
128,1420,10.0102361243
128,1421,5.9631512720
128,1422,9.3992206134
128,1423,9.1824093077
128,1424,8.0442579626
128,1425,3.0078714414
128,1426,5.0142835172
128,1427,11.0679301101
128,1428,9.5730852286
128,1429,-0.2530131303
128,1430,11.8574877119
128,1431,4.9195951757
128,1432,4.9634934502
128,1433,5.9430923289
128,1434,8.8238253706
128,1435,9.0132010023
128,1436,6.5676505923
128,1437,8.0803597503
128,1438,8.7444169856
128,1439,9.8411518698
128,1440,12.8633772988
128,1441,8.9412775442
128,1442,6.7986897300
128,1443,4.5845207410
128,1444,0.0000000293
128,1445,11.8268939823
128,1446,10.7081915329
128,1447,11.0347938689
128,1448,9.0251742138
128,1449,11.0374948897
128,1450,1.8742995056
128,1451,8.9841941347
128,1452,6.9710472298
128,1453,11.0426087687
128,1454,7.2525338970
128,1455,8.3217337139
128,1456,6.7052054200
128,1457,7.9045859114
128,1458,10.0184424898
128,1459,5.8650057183
128,1460,9.2579595257
128,1461,7.4825635092
128,1462,11.5974423920
128,1463,10.9771907629
128,1464,7.3720329173
128,1465,10.1849176300
128,1466,5.6847024798
128,1467,12.6089755253
128,1468,11.4198199761
128,1469,11.6220049321
128,1470,6.8771726724
128,1471,12.0935195076
128,1472,8.4219473860
128,1473,6.0422930510
128,1474,14.5712376373
128,1475,12.2962994265
128,1476,11.8516768704
128,1477,8.6511443771
128,1478,2.3038919725
128,1479,10.7481166705
128,1480,10.4367679414
128,1481,10.9883810572
128,1482,3.5336460978
128,1483,10.2353476727
128,1484,7.7187864271
128,1485,9.6329739319
128,1486,12.1335271486
128,1487,13.1864879112
128,1488,8.8750245106
128,1489,10.8376378919
128,1490,11.3464386315
128,1491,10.6136752290
128,1492,8.9259327684
128,1493,9.6234915749
128,1494,6.1196239356
128,1495,8.1539166102
128,1496,10.8982990297
128,1497,10.6287382318
128,1498,11.4668346524
128,1499,11.3272436241
128,1500,11.6358727117
128,1501,7.3635039395
128,1502,8.2499964185
128,1503,9.7013546624
128,1504,9.6578546031
128,1505,12.7099943880
128,1506,8.3037163276
128,1507,8.4368691567
128,1508,11.9402159143
128,1509,12.3100030433
128,1510,6.3684383977
128,1511,8.4648851555
128,1512,1.4374592599
128,1513,9.3152124851
128,1514,10.4481404527
128,1515,13.2792106207
128,1516,9.3444135704
128,1517,11.8953082829
128,1518,9.9502657779
128,1519,9.6325440107
128,1520,7.7340877461
128,1521,12.2512108158
128,1522,12.5215126817
128,1523,11.2933489757
128,1524,11.5798234308
128,1525,9.3261323964
128,1526,6.8541921601
128,1527,6.9889142448
128,1528,8.3552453541
128,1529,15.7321612297
128,1530,14.7183524247
128,1531,10.9885277031
128,1532,5.2990632676
128,1533,6.1423057354
128,1534,10.1859960996
128,1535,9.6693378859
128,1536,12.7204735354
128,1537,10.3765331668
128,1538,10.4336440512
128,1539,8.5296604259
128,1540,11.4899907994
128,1541,9.8672995401
128,1542,12.6423142531
128,1543,12.5311499045
128,1544,9.5200764629
128,1545,-0.0000002573
128,1546,16.3600951759
128,1547,12.8895561879
128,1548,8.6134498067
128,1549,9.2518358836
128,1550,10.1390778950
128,1551,11.0485322450
128,1552,9.3724522646
128,1553,7.2251963956
128,1554,8.0034531111
128,1555,6.4383555761
128,1556,6.6386893025
128,1557,14.2559174905
128,1558,10.4110759381
128,1559,11.3070722600
128,1560,8.2015862882
128,1561,9.9521429927
128,1562,8.5929982312
128,1563,11.2805644384
128,1564,9.1755262066
128,1565,11.1867504519
128,1566,12.7847572889
128,1567,6.9399368143
128,1568,5.9868941248
128,1569,12.8312424665
128,1570,10.9574405411
128,1571,10.0485254644
128,1572,11.8574417561
128,1573,12.2466910883
128,1574,9.9381399951
128,1575,12.7331516299
128,1576,8.7781306019
128,1577,3.2201325234
128,1578,14.6709501593
128,1579,12.6493674268
128,1580,14.2651875862
128,1581,11.8907207299
128,1582,10.7069580457
128,1583,2.6188229306
128,1584,12.5796588050
128,1585,0.1150622544
128,1586,5.5615019508
128,1587,10.5849860306
128,1588,12.5514421627
128,1589,5.6813437230
128,1590,13.1348318445
128,1591,8.8166469839
128,1592,14.3275992369
128,1593,9.5995305607
128,1594,10.3153262893
128,1595,9.8540293227
128,1596,9.1821342840
128,1597,8.4505630771
128,1598,11.4599114787
128,1599,13.8820534993
128,1600,6.4694237028
128,1601,9.4520715353
128,1602,9.8488497072
128,1603,12.1113779826
128,1604,10.0944870904
128,1605,9.2928319499
128,1606,7.1995896022
128,1607,10.4153395787
128,1608,10.9305514260
128,1609,10.7036053739
128,1610,10.0139007418
128,1611,8.4609283774
128,1612,10.2999812535
128,1613,12.0128802387
128,1614,14.1612262786
128,1615,14.3749969252
128,1616,12.2930141115
128,1617,12.2383013272
128,1618,0.6903209398
128,1619,-0.0000000000
128,1620,4.0999178315
128,1621,7.9280172789
128,1622,10.6874166832
128,1623,9.5175378453
128,1624,13.9264549123
128,1625,10.9745005428
128,1626,12.4991256692
128,1627,14.6825269249
128,1628,12.3828748091
128,1629,11.2730827962
128,1630,10.8673796773
128,1631,2.4928274955
128,1632,10.3062607866
128,1633,10.2765405862
128,1634,10.8374070414
128,1635,12.6449547549
128,1636,11.2245666444
128,1637,7.9043464306
128,1638,12.4505616059
128,1639,15.5050102666
128,1640,10.7415941502
128,1641,13.4533092385
128,1642,12.7927782219
128,1643,9.9640554863
128,1644,11.1546716456
128,1645,11.3893390369
128,1646,13.3990144820
128,1647,13.1948406096
128,1648,8.1881399413
128,1649,6.9012321823
128,1650,15.5478099953
128,1651,13.5242085903
128,1652,9.3009637893
128,1653,11.3589024047
128,1654,12.5107833236
128,1655,12.3621034495
128,1656,12.4500311126
128,1657,7.9172150981
128,1658,11.2346209106
128,1659,16.6241448573
128,1660,14.1052629826
128,1661,13.0634558637
128,1662,12.2185884148
128,1663,11.9381247115
128,1664,7.1654699683
128,1665,7.2773009833
128,1666,9.8555817437
128,1667,13.8181168078
128,1668,13.3267968975
128,1669,9.2286320881
128,1670,14.2449699817
128,1671,12.7644866867
128,1672,5.5040706057
128,1673,10.4606984643
128,1674,8.0976145888
128,1675,13.3538971160
128,1676,16.4657578677
128,1677,14.4960576262
128,1678,14.0124417165
128,1679,9.3063047660
128,1680,12.8103098018
128,1681,15.2953502910
128,1682,11.9029456840
128,1683,9.0427154070
128,1684,12.8627960000
128,1685,12.2314849561
128,1686,9.5140234610
128,1687,13.5323796174
128,1688,12.3019809399
128,1689,13.7346046760
128,1690,11.6212983393
128,1691,13.6805269101
128,1692,3.5590348363
128,1693,13.7989959494
128,1694,13.8277228280
128,1695,16.7985237340
128,1696,5.9336067404
128,1697,11.0003457338
128,1698,12.4832880599
128,1699,13.6772397199
128,1700,14.8956264331
128,1701,12.6250994208
128,1702,10.3353051609
128,1703,14.8195364208
128,1704,14.6191224187
128,1705,10.6182993636
128,1706,10.4372077494
128,1707,10.9897731856
128,1708,14.8617307196
128,1709,14.9383604731
128,1710,9.8826526661
128,1711,12.5230146202
128,1712,8.7001032131
128,1713,16.5109963250
128,1714,11.0032503026
128,1715,12.4425808815
128,1716,14.6837464130
128,1717,0.0000000000
128,1718,-0.0000000000
128,1719,15.7365328281
128,1720,15.6020122375
128,1721,7.7990082634
128,1722,16.3210735316
128,1723,14.3927779900
128,1724,15.1579917040
128,1725,13.7113780912
128,1726,12.5445633831
128,1727,14.6980955418
128,1728,14.1033121488
128,1729,15.5010905233
128,1730,14.0301109538
128,1731,12.2786419910
128,1732,11.3645222832
128,1733,13.3831866061
128,1734,10.7129677545
128,1735,9.8556513213
128,1736,18.7988801849
128,1737,12.1820773440
128,1738,15.9087358467
128,1739,13.6240510946
128,1740,5.8024963830
128,1741,14.0411996832
128,1742,15.5761550282
128,1743,8.5796374047
128,1744,6.8567449930
128,1745,13.8325730384
128,1746,11.7440004333
128,1747,17.8009672717
128,1748,11.2733204237
128,1749,16.2113727975
128,1750,10.4432916505
128,1751,13.7904418722
128,1752,7.0954552849
128,1753,15.1401485137
128,1754,-0.0368089889
128,1755,10.6394818466
128,1756,4.1212432874
128,1757,15.0716054984
128,1758,14.9629046803
128,1759,13.5093356172
128,1760,18.0885093033
128,1761,12.1071091102
128,1762,11.3905680118
128,1763,12.3753697799
128,1764,14.8149085130
128,1765,15.0814034816
128,1766,6.6432463144
128,1767,11.1579050696
128,1768,6.9748066889
128,1769,13.5941956104
128,1770,7.2816082309
128,1771,15.7010325490
128,1772,6.0691054943
128,1773,11.6059265186
128,1774,7.7442718809
128,1775,15.7845834067
128,1776,15.8963226407
128,1777,11.8814867746
128,1778,6.4266839119
128,1779,14.6544610262
128,1780,11.9215104084
128,1781,12.3637651577
128,1782,15.6690214991
128,1783,17.3125700434
128,1784,15.2106244269
128,1785,15.3177653541
128,1786,12.7324828724
128,1787,14.5580261521
128,1788,20.5984417627
128,1789,16.3623417227
128,1790,15.6731158735
128,1791,15.5937034666
128,1792,14.1229688712
128,1793,8.2934575625
128,1794,15.0623120878
128,1795,9.4042131733
128,1796,14.7073249451
128,1797,11.8518734851
128,1798,10.6661290636
128,1799,13.2868112007
128,1800,17.6903011343
128,1801,12.3826009679
128,1802,7.1746095626
128,1803,12.0924985515
128,1804,6.3521594377
128,1805,15.8358370093
128,1806,14.4259523423
128,1807,15.7504725650
128,1808,10.3281634649
128,1809,16.3400022431
128,1810,14.7410151037
128,1811,14.2294814671
128,1812,11.3791758818
128,1813,16.9406788483
128,1814,14.6656060966
128,1815,10.6761660101
128,1816,20.8312683338
128,1817,10.5620813736
128,1818,15.0983362287
128,1819,16.1151156647
128,1820,15.5040241760
128,1821,17.5261173958
128,1822,16.8145158066
128,1823,16.3271265193
128,1824,16.1216252499
128,1825,16.5596848301
128,1826,11.7064438399
128,1827,14.3286533380
128,1828,20.4868470650
128,1829,14.1739174213
128,1830,18.3711212538
128,1831,13.6490269151
128,1832,12.5138705142
128,1833,16.2065289823
128,1834,15.7933081632
128,1835,16.1948449163
128,1836,15.8553803346
128,1837,15.6753237512
128,1838,17.0411886911
128,1839,15.2376843067
128,1840,16.4868600554
128,1841,14.1962215448
128,1842,14.5438480913
128,1843,14.9329902196
128,1844,4.1437255876
128,1845,11.7109535111
128,1846,12.8713712778
128,1847,21.3226343069
128,1848,19.3450889542
128,1849,18.9177532993
128,1850,19.1664723375
128,1851,17.6024429245
128,1852,10.7555000406
128,1853,11.9071330878
128,1854,15.0979949320
128,1855,15.7747563384
128,1856,10.4766725315
128,1857,15.4229308625
128,1858,11.9983662844
128,1859,18.9613472985
128,1860,14.3141355206
128,1861,11.2370378799
128,1862,15.1421576683
128,1863,8.9130016527
128,1864,15.1129316099
128,1865,16.8641154160
128,1866,15.4164165043
128,1867,17.9017494694
128,1868,18.6102441602
128,1869,14.5414060478
128,1870,13.2088611066
128,1871,13.0881232145
128,1872,12.5239906012
128,1873,18.2179264152
128,1874,13.8554223332
128,1875,16.3080158748
128,1876,16.0695530503
128,1877,13.9483353748
128,1878,16.5908790618
128,1879,14.8061595564
128,1880,15.4696864770
128,1881,15.3691040817
128,1882,17.0262665852
128,1883,17.1984558680
128,1884,20.1376423018
128,1885,14.1758750963
128,1886,15.2186532536
128,1887,11.6399589686
128,1888,16.0431229186
128,1889,17.0720029853
128,1890,15.7926728657
128,1891,14.6683474591
128,1892,9.3276420674
128,1893,15.6125714036
128,1894,12.4754806823
128,1895,14.7945978265
128,1896,22.1806988330
128,1897,19.1856801389
128,1898,20.0455913989
128,1899,18.5800223667
128,1900,15.9775900490
128,1901,19.0260782692
128,1902,12.0079027614
128,1903,19.2058702357
128,1904,13.5407118587
128,1905,18.7825546761
128,1906,14.1674966398
128,1907,18.9409134890
128,1908,20.4820398034
128,1909,17.6582411471
128,1910,11.2164984540
128,1911,17.7123784816
128,1912,15.3641007001
128,1913,14.4342154432
128,1914,13.1734525114
128,1915,12.5338536259
128,1916,12.6334596259
128,1917,22.1100477419
128,1918,15.6565948540
128,1919,17.1270560344
128,1920,8.0435790219
128,1921,18.0314408375
128,1922,7.1679131975
128,1923,22.6376912185
128,1924,14.9225500147
128,1925,15.4136507339
128,1926,15.0238116051
128,1927,16.2647197228
128,1928,19.2563907749
128,1929,17.3767370761
128,1930,14.1137220320
128,1931,16.5055885205
128,1932,18.1959957106
128,1933,16.5173542022
128,1934,6.7376297950
128,1935,19.1732612560
128,1936,15.1126873063
128,1937,16.4245197298
128,1938,15.7983964708
128,1939,17.6460205929
128,1940,16.7440250480
128,1941,19.8265828156
128,1942,18.3955787987
128,1943,22.0839965791
128,1944,18.5618011878
128,1945,15.2682618751
128,1946,21.7040945167
128,1947,20.2891574671
128,1948,21.1251861780
128,1949,17.9946341872
128,1950,18.2803265618
128,1951,17.0199662753
128,1952,16.5396171619
128,1953,11.3718390593
128,1954,17.1157876980
128,1955,12.1332974562
128,1956,23.0432508595
128,1957,18.1490458059
128,1958,14.1560339876
128,1959,13.7913896598
128,1960,18.5895343175
128,1961,19.4603165577
128,1962,16.3514458187
128,1963,15.5228205265
128,1964,15.5437829720
128,1965,17.9077719035
128,1966,13.0150852159
128,1967,21.1751043028
128,1968,23.3016268699
128,1969,15.5334214067
128,1970,14.9167570722
128,1971,14.0478496350
128,1972,16.6645705291
128,1973,12.4475459251
128,1974,14.4652701466
128,1975,16.2062587250
128,1976,17.2979998198
128,1977,17.9386954502
128,1978,17.1055477481
128,1979,17.9745004917
128,1980,16.0688518716
128,1981,18.6718120251
128,1982,12.6023410190
128,1983,15.5190369565
128,1984,17.4918665764
128,1985,15.4092036498
128,1986,13.5747343032
128,1987,16.5053384494
128,1988,17.6479700731
128,1989,13.5658443750
128,1990,21.3458212665
128,1991,16.4683835741
128,1992,15.2276379018
128,1993,17.1026104893
128,1994,16.7698321938
128,1995,18.3498824622
128,1996,14.1196251419
128,1997,17.8309345690
128,1998,16.9322926618
128,1999,18.9922688908
128,2000,16.3531960666
128,2001,21.8891556063
128,2002,22.8117972463
128,2003,18.6956296214
128,2004,22.7894673898
128,2005,4.0251207945
128,2006,15.7259936230
128,2007,13.0224448934
128,2008,20.5684960047
128,2009,16.4064952811
128,2010,20.5057349508
128,2011,18.6733057090
128,2012,19.5756143101
128,2013,14.1518553364
128,2014,15.8390451730
128,2015,11.0636861528
128,2016,15.7446341541
128,2017,23.9746282951
128,2018,17.0154689482
128,2019,19.2528729765
128,2020,17.5841169738
128,2021,14.7123770130
128,2022,22.0207552394
128,2023,9.2751891422
128,2024,18.4668585674
128,2025,19.9177041212
128,2026,18.3829135090
128,2027,21.7457139745
128,2028,19.1982448978
128,2029,18.6857872993
128,2030,21.1884424110
128,2031,15.7733915879
128,2032,20.4421360463
128,2033,15.1075827452
128,2034,12.5048346710
128,2035,19.0360840447
128,2036,15.7260204701
128,2037,19.7481529930
128,2038,16.8232596240
128,2039,15.1601209365
128,2040,17.3796811601
128,2041,16.6181153766
128,2042,17.1039532411
128,2043,17.2225625542
128,2044,10.6893711275
128,2045,20.1313981113
128,2046,17.2818591060
128,2047,21.2810369687
128,2048,19.9583316707
128,2049,17.1325205076
128,2050,17.9528756106
128,2051,11.8155661609
128,2052,18.8741740408
128,2053,19.0120956686
128,2054,14.8599941580
128,2055,24.1611065544
128,2056,3.9800824566
128,2057,18.9818712293
128,2058,21.6447478042
128,2059,20.5351511337
128,2060,17.4178469369
128,2061,17.7903586612
128,2062,16.9356082538
128,2063,20.8714886585
128,2064,18.7749477759
128,2065,10.8026832040
128,2066,16.6065662791
128,2067,21.8482807569
128,2068,18.5478820854
128,2069,19.2334806247
128,2070,19.5322844695
128,2071,24.7740175965
128,2072,18.5685927563
128,2073,17.9824477315
128,2074,17.5171126525
128,2075,17.5325247909
128,2076,20.2147499982
128,2077,15.4981349624
128,2078,19.2924813416
128,2079,19.3019367106
128,2080,19.3795165339
128,2081,17.2612718381
128,2082,22.2496506998
128,2083,22.0134562368
128,2084,14.0500892873
128,2085,16.4141948046
128,2086,15.0202707336
128,2087,18.4933737963
128,2088,22.0447206699
128,2089,21.1838908299
128,2090,21.2456477243
128,2091,20.8631272608
128,2092,19.4957421776
128,2093,17.9238021623
128,2094,17.4655316678
128,2095,17.4324956459
128,2096,14.9593469743
128,2097,10.1638238300
128,2098,18.8458447518
128,2099,17.4226535682
128,2100,21.8948587698
128,2101,20.5484368500
128,2102,19.7457760422
128,2103,17.9166450707
128,2104,19.6656546214
128,2105,20.7067148460
128,2106,19.5456590827
128,2107,21.2261696246
128,2108,25.0306820250
128,2109,21.3194251492
128,2110,17.8484030507
128,2111,21.5612386206
128,2112,9.4459163020
128,2113,18.5094210559
128,2114,20.7333421953
128,2115,17.4866439507
128,2116,19.6273444157
128,2117,13.3293470022
128,2118,15.7075062360
128,2119,21.2956696280
128,2120,20.9095688194
128,2121,19.1445301698
128,2122,20.3916657875
128,2123,18.5829700347
128,2124,21.2125856488
128,2125,24.1292124176
128,2126,18.4792031323
128,2127,18.6568518408
128,2128,12.8223926418
128,2129,11.0122131868
128,2130,18.7264433450
128,2131,15.8106564939
128,2132,21.1264743079
128,2133,19.1508087471
128,2134,19.4048484768
128,2135,22.4231698155
128,2136,16.9785246300
128,2137,15.8999967372
128,2138,20.1336533251
128,2139,19.2437740518
128,2140,23.3979248639
128,2141,19.8578922519
128,2142,18.0710378939
128,2143,23.2554174153
128,2144,22.3290260250
128,2145,23.7472906815
128,2146,19.9022350880
128,2147,23.0683858993
128,2148,16.9970482122
128,2149,22.5671640162
128,2150,20.4496702743
128,2151,17.6470942426
128,2152,21.9096585153
128,2153,20.4979912591
128,2154,21.4630161891
128,2155,22.0093158169
128,2156,21.8255565805
128,2157,20.6969211021
128,2158,11.5107520730
128,2159,12.2797384360
128,2160,18.0344675105
